caseid,weight,Q_Norms_pick,Q_Institutions_pick,Q_Rights_pick,Q_Elections_pick,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_20,Q1_21,Q1_22,Q1_23,Q1_24,Q1_25,Q1_26,Q1_27,Q1_28,rating_USA,democracy_importance,NormsR_1,NormsR_2,NormsR_3,Norms_4,Norms_5,Norms_6,InstitutionsR_1,InstitutionsR_2,InstitutionsR_3,Institutions_4,Institutions_5,Institutions_6,RightsR_1,RightsR_2,RightsR_3,Rights_4,Rights_5,Rights_6,ElectionR_1,ElectionR_2,ElectionR_3,Elections_4,Elections_5,Elections_6,Q173_1,Q173_2,Q173_3,Q161_1,Q161_2,Q161_3,Q175_1,Q175_2,Q175_3,Q174_1,Q174_2,Q174_3,Q176_1,Q176_2,Q176_3,Q176_4,polinterest,approve_trmp,agreement,senator_term,prestimes,num_senators,prime_minister,houserep_term,answer_lookup,take_serious,comments,page_Q1_grid_timing,page_rating_USA_timing,page_democracy_importance_scale_,page_Norms_grid_timing,page_NormsR_grid_timing,page_Institutions_grid_timing,page_InstitutionsR_grid_timing,page_Rights_grid_timing,page_RightsR_grid_timing,page_Election_grid_timing,page_ElectionR_grid_timing,page_Q173_grid_timing,page_Q161_grid_timing,page_Q175_grid_timing,page_Q174_grid_timing,page_Q176_grid_timing,page_inputstate_timing,page_ideo7_timing,page_page_pid3_timing,page_page_pid7_timing,page_educ7_timing,page_ethnicity_timing,page_polinterest_timing,page_approve_trmp_timing,page_next_intro_pg_timing,page_senterm_pg_timing,page_presterm_pg_timing,page_primemin_pg_timing,page_houseterm_pg_timing,page_cheaters_pg_timing,page_serious_pg_timing,page_comments_timing,Q1_order_1,Q1_order_2,Q1_order_3,Q1_order_4,Q1_order_5,Q1_order_6,Q1_order_7,Q1_order_8,Q1_order_9,Q1_order_10,dad_order_1,dad_order_2,dad_order_3,dad_order_4,Norms_1_order,Norms_2_order,Norms_3_order,NormsR_1_order,NormsR_2_order,NormsR_3_order,Institutions_1_order,Institutions_2_order,Institutions_3_order,InstitutionsR_1_order,InstitutionsR_2_order,InstitutionsR_3_order,Election_1_order,Election_2_order,Election_3_order,ElectionR_1_order,ElectionR_2_order,ElectionR_3_order,Rights_1_order,Rights_2_order,Rights_3_order,RightsR_1_order,RightsR_2_order,RightsR_3_order,Scenario_order_1,Scenario_order_2,Scenario_order_3,Scenario_order_4,Q161_1_order,Q161_2_order,Q161_3_order,Q173_1_order,Q173_2_order,Q173_3_order,Q174_1_order,Q174_2_order,Q174_3_order,Q175_1_order,Q175_2_order,Q175_3_order,Q176_1_order,Q176_2_order,Q176_3_order,Q176_4_order,age,age9,ideo7,educ7,hispanic,ethnicity,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1011512823,1.15222634155302,1,2,2,2,NA,NA,2,1,NA,2,1,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,2,NA,1,NA,3,NA,NA,NA,50,7,NA,NA,NA,4,4,7,4,4,2,NA,NA,NA,4,4,4,NA,NA,NA,4,4,4,NA,NA,NA,3,4,3,3,3,3,3,4,4,NA,NA,NA,3,3,4,3,5,4,1,3,3,2,2,2,2,1,NA,734.249,5.126,3.394,9.273,0,0,4.821,0,3.374,0,3.458,4.272,4.899,2.855,0,3.893,0,3.017,3.215,2.323,2.424,3.087,4.678,4.062,7.867,2.246,1.914,1.778,1.801,2.047,10.288,2.25,4,23,21,8,20,14,25,3,6,7,8,8,2,7,2,1,3,4,4,4,4,4,4,1,3,2,4,4,4,1,3,2,3,3,3,3,2,1,5,5,2,2,2,1,3,1,3,2,4,4,4,2,3,1,4,1,2,3,59,6,4,2,2,1,1960,2,1,2,4,1,3,1,2,1,17,1,3,4,2,5,2,2,3,2019-10-10T16:10:20Z,2019-10-10T16:25:35Z
1014521539,0.351254947813529,2,2,2,2,2,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,2,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,60,10,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,4,3,3,1,3,1,1,3,2,NA,NA,NA,4,4,1,1,1,4,1,3,2,2,3,1,2,1,NA,87.038,12.658,6.569,0,18.114,0,17.466,0,23.973,0,35.694,29.418,19.665,36.124,0,27.807,0,5.143,8.079,3.827,2.226,2.39,2.684,2.377,13.868,4.95,4.055,4.725,7.68,5.018,8.007,2.936,27,2,4,17,6,8,15,14,1,20,4,4,6,8,4,4,4,3,2,1,4,4,4,3,2,1,4,4,4,1,2,3,3,3,3,3,1,2,3,4,1,2,3,2,1,1,2,3,4,4,4,1,2,3,4,2,1,3,53,5,7,7,2,1,1966,1,1,6,1,1,11,4,3,1,48,1,1,1,10,6,2,3,7,2019-10-10T16:15:51Z,2019-10-10T16:25:56Z
1014576437,1.44710851042317,2,2,1,1,NA,NA,NA,NA,NA,3,3,3,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,3,NA,NA,NA,3,NA,3,53,5,5,4,2,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,4,2,3,2,3,NA,NA,NA,2,2,2,2,3,4,3,3,2,2,4,3,1,3,2,4,6,6,2,1,NA,39.182,7.196,5.709,0,16.775,0,10.675,15.415,0,21.408,0,23.537,0,18.638,19.578,25.837,0,5.811,3.226,2.529,2.279,2.309,3.366,2.863,7.417,6.479,6.246,5.223,6.405,4.203,9.302,2.056,20,13,6,10,21,28,7,26,8,22,3,3,6,6,4,4,4,3,2,1,4,4,4,3,1,2,3,2,1,4,4,4,1,1,2,4,4,4,5,1,5,4,4,4,4,2,1,3,2,3,1,3,1,2,4,3,1,2,25,3,4,2,2,1,1994,2,1,2,6,4,7,3,4,7,36,1,3,4,10,6,2,4,6,2019-10-10T16:19:40Z,2019-10-10T16:26:24Z
1014570485,0.748696256781338,2,2,1,1,NA,NA,NA,3,1,NA,NA,NA,NA,NA,2,1,NA,2,3,3,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,2,55,8,5,5,4,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,3,2,2,1,2,1,NA,NA,NA,3,4,4,3,4,1,1,2,4,1,1,2,2,3,1,2,1,NA,69.853,10.288,9.046,0,1.16,0,16.525,24.635,0,83.505,0,68.842,25.429,0,36.043,43.946,0,6.92,2.39,2.403,26.282,2.202,4.277,17.407,159.751,8.99,6.111,3.663,11.542,7.009,11.851,2.113,4,16,15,25,11,23,5,28,12,14,7,1,8,6,4,4,4,1,2,3,4,4,4,1,3,2,1,3,2,4,4,4,1,2,1,4,4,4,5,3,4,5,1,2,3,3,2,1,1,2,3,4,4,4,3,4,2,1,22,2,7,5,2,1,1997,2,1,5,5,1,5,1,1,1,6,1,1,1,9,6,2,4,7,2019-10-10T16:12:07Z,2019-10-10T16:26:48Z
1014576519,1.61874583466935,2,2,2,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,2,NA,NA,3,3,NA,NA,3,NA,2,NA,24,10,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,4,5,3,1,1,3,NA,NA,NA,2,3,4,4,4,1,1,5,4,1,6,2,4,3,6,2,1,NA,59.256,7.417,4.849,0,14.227,0,12.069,0,15.546,0,13.552,27.098,19.539,0,24.213,36.765,0,5.254,3.393,1.965,3.157,12.362,4.519,2.29,2.636,7.46,6.258,8.991,4.666,12.292,8.126,2.505,21,25,17,22,18,5,4,27,1,13,5,8,7,4,4,4,4,2,3,1,4,4,4,3,2,1,4,4,4,1,2,3,3,3,3,1,2,3,5,3,4,5,2,3,1,2,1,3,3,1,2,4,4,4,1,2,4,3,36,4,4,3,2,2,1983,2,2,3,1,7,3,3,4,7,36,2,3,1,1,6,2,1,2,2019-10-10T16:20:09Z,2019-10-10T16:27:00Z
1014458811,1.33790107980745,2,1,1,1,NA,3,NA,3,NA,2,NA,NA,NA,NA,2,NA,NA,3,NA,3,NA,NA,3,2,NA,NA,NA,NA,3,3,NA,NA,77,9,5,5,5,NA,NA,NA,NA,NA,NA,5,1,4,NA,NA,NA,1,1,1,NA,NA,NA,5,5,1,3,3,3,3,3,3,NA,NA,NA,3,3,3,3,3,3,3,3,4,1,1,2,2,6,2,2,1,Na,63.189,7.113,6.875,0,19.545,13.515,0,16.894,0,13.568,0,6.366,7.049,0,8.252,22.877,0,5.279,2.965,2.499,2.414,2.16,3.856,3.795,3.941,7.355,4.833,5.853,12.871,11.338,13.49,4.031,20,6,4,26,11,25,19,14,16,2,7,7,4,6,4,4,4,3,1,2,1,3,2,4,4,4,2,3,1,4,4,4,1,2,1,4,4,4,5,1,1,3,2,1,3,2,3,1,2,3,1,4,4,4,2,4,1,3,33,3,4,5,2,1,1986,1,1,5,1,1,11,2,6,1,4,1,3,2,10,6,2,4,7,2019-10-10T16:20:17Z,2019-10-10T16:27:27Z
1014575155,0.164398442345515,2,2,1,1,NA,NA,NA,3,3,NA,1,NA,3,NA,4,NA,2,NA,NA,4,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,2,85,6,4,4,4,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,5,5,5,4,1,4,1,1,1,2,3,3,NA,NA,NA,1,1,1,1,1,1,1,3,2,2,3,1,2,2,"In the section referring to the ""democratic"" process, almost all of those actions describe things done by the last Democrat administration, however, I assumed that you were referring to our process of governing, even though we're a Republic and not a democracy.",91.695,19.493,8.889,0,6.995,0,0.706,6.164,0,2.232,0,34.896,12.103,43.906,0,52.149,0,12.831,10.618,6.41,3.333,8.14,3.08,3.639,11.27,5.449,6.165,5.314,5.474,6.733,17.11,127.785,16,28,7,22,4,11,18,13,9,5,6,1,8,8,4,4,4,1,3,2,4,4,4,2,1,3,2,3,1,4,4,4,1,1,2,4,4,4,5,5,4,4,1,2,3,3,1,2,4,4,4,1,3,2,2,1,3,4,49,5,4,5,1,6,1970,1,3,5,1,1,11,4,4,6,41,1,5,1,12,6,2,2,1,2019-10-10T16:12:36Z,2019-10-10T16:27:27Z
1013218115,0.946422195654448,1,2,1,2,4,NA,NA,4,NA,1,NA,NA,3,NA,4,NA,4,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,4,NA,3,76,10,NA,NA,NA,2,2,2,5,4,4,NA,NA,NA,NA,NA,NA,2,2,1,5,5,5,NA,NA,NA,4,3,2,2,3,2,NA,NA,NA,1,2,4,3,1,1,1,3,1,1,3,2,2,3,1,2,1,NA,115.844,14.114,10.892,43.419,0,0,54.152,29.997,0,0,61.831,58.421,25.477,0,80.137,67.346,6.726,9.194,3.852,4.168,5.916,4.27,5.588,6.013,27.24,13.772,7.53,6.441,9.638,10.838,11.503,6.124,13,1,4,26,6,19,11,21,9,28,4,1,1,5,1,2,3,4,4,4,4,4,4,1,2,3,4,4,4,2,3,1,1,2,1,4,4,4,1,1,3,5,1,3,2,1,2,3,3,2,1,4,4,4,2,4,3,1,74,7,2,3,2,1,1945,1,1,3,1,5,97,2,7,7,4,1,4,2,1,6,2,3,5,2019-10-10T16:11:01Z,2019-10-10T16:27:43Z
1014575475,1.20885415520739,1,1,2,2,2,NA,NA,4,NA,NA,NA,1,NA,2,4,4,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,2,NA,NA,1,NA,76,9,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,5,4,5,NA,NA,NA,5,5,5,NA,NA,NA,3,1,1,1,3,3,2,3,1,NA,NA,NA,1,1,1,1,2,1,1,3,1,2,3,1,2,1,Interesting questions. I'd like to see the results. Good job!,88.136,11.31,14.394,48.573,0,28.051,0,0,41.14,0,41.063,31.729,41.264,52.517,0,75.621,0,6.685,3.518,2.32,3.54,5.609,6.748,4.583,11.191,29.136,6.738,8.831,5.573,5.455,12.067,31.766,4,24,20,11,27,10,18,12,8,1,5,6,4,2,3,2,1,4,4,4,2,1,3,4,4,4,4,4,4,3,2,1,3,3,3,1,2,3,2,4,4,4,2,1,3,2,1,3,4,4,4,2,1,3,4,1,3,2,69,7,2,5,2,1,1950,1,1,5,1,2,8,3,5,2,45,1,4,1,1,3,2,1,2,2019-10-10T16:14:28Z,2019-10-10T16:28:12Z
1014574741,1.1495575559098,2,2,1,1,NA,NA,1,NA,NA,NA,2,NA,1,NA,2,NA,NA,2,NA,2,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,7,6,5,4,5,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,1,1,4,NA,NA,NA,2,1,2,2,2,2,1,4,4,1,3,3,1,1,3,NA,NA,NA,NA,3,2,1,3,2,2,6,1,2,1,NA,134.939,28.602,34.767,0,57.139,0,53.193,43.958,0,53.512,0,37.053,33.597,79.561,61.073,0,0,15.968,6.963,18.639,6.998,8.677,6.599,8.037,17.502,12.619,8.77,17.371,19.328,15.606,22.364,5.245,7,11,16,19,24,14,17,9,3,28,8,2,8,8,4,4,4,2,3,1,4,4,4,1,3,2,1,3,2,4,4,4,1,2,1,4,4,4,4,3,2,5,1,3,2,3,1,2,1,3,2,1,3,2,5,5,5,5,77,8,4,3,2,1,1942,1,1,3,3,5,97,3,4,2,12,1,3,2,9,6,2,4,7,2019-10-10T16:10:29Z,2019-10-10T16:29:06Z
1012977767,0.605292893708772,1,2,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,5,3,2,NA,NA,NA,NA,NA,1,NA,2,3,NA,NA,5,70,8,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,1,4,4,5,2,2,NA,NA,NA,2,2,5,2,3,4,3,3,2,1,3,4,1,3,2,2,3,1,2,2,NA,77.292,10.286,4.484,16.964,0,0,17.356,0,24.12,29.324,0,37.26,0,29.173,47.492,45.288,0,3.146,3.025,2.954,2.662,2.896,3.158,3.375,9.642,9.387,5.574,6.898,6.609,5.187,7.241,2.153,10,8,28,22,16,25,1,14,15,24,5,1,2,1,2,1,3,4,4,4,4,4,4,1,2,3,2,1,3,4,4,4,3,3,3,1,3,2,1,1,2,1,4,4,4,2,1,3,1,2,3,3,2,1,4,2,1,3,26,3,5,5,2,1,1993,2,1,5,5,1,97,1,1,7,36,1,2,1,5,4,2,2,6,2019-10-10T16:19:34Z,2019-10-10T16:29:11Z
1014262745,0.948187440353091,1,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,3,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,2,1,25,9,NA,NA,NA,1,1,1,4,2,4,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,4,1,2,3,2,1,2,1,1,2,3,NA,NA,NA,1,2,1,1,2,2,1,3,2,2,3,1,2,1,Well done.,139.107,30.522,14.108,33.113,0,0,36.675,0,30.761,101.318,0,54.361,22.805,65.571,0,48.885,7.77,8.843,4.714,5.942,5.601,4.66,5.004,5.991,23.494,4.98,7.019,6.751,10.235,14.777,10.485,38.993,27,28,1,24,17,3,11,14,22,13,5,7,6,5,2,3,1,4,4,4,4,4,4,2,3,1,1,2,3,4,4,4,3,3,3,3,1,2,4,5,2,1,1,2,3,3,1,2,4,4,4,1,2,3,3,4,2,1,79,8,2,6,2,1,1940,1,1,6,1,5,9,2,7,2,54,1,4,1,1,2,1,1,3,2019-10-10T16:11:15Z,2019-10-10T16:29:33Z
1014060539,1.0553566627793,2,2,1,1,NA,NA,NA,4,NA,1,NA,NA,5,1,3,NA,NA,NA,NA,2,1,5,3,NA,NA,NA,NA,NA,3,NA,NA,NA,50,8,1,5,4,NA,NA,NA,7,5,1,NA,NA,NA,NA,NA,NA,1,7,7,NA,NA,NA,7,4,5,NA,NA,NA,3,4,3,1,4,5,2,2,5,2,5,1,1,1,1,1,3,2,4,3,6,2,1,NA,118.354,14.171,19.715,0,33.392,0,22.561,32.04,0,47.225,0,0,43.61,35.733,55.615,51.404,0,6.51,2.69,2.529,6.745,2.786,4.028,4.862,8.301,4.652,8.196,5.815,8.74,6.005,8.574,5.174,16,10,9,11,17,19,18,25,4,6,3,2,7,4,4,4,4,3,1,2,4,4,4,3,2,1,2,1,3,4,4,4,1,1,2,4,4,4,2,4,2,3,2,3,1,4,4,4,1,3,2,1,3,2,3,2,1,4,50,5,1,2,2,1,1969,1,1,2,1,1,9,2,7,2,36,1,5,1,2,3,2,1,2,2019-10-10T16:15:25Z,2019-10-10T16:29:33Z
1014494109,0.816904425346817,1,1,2,2,3,1,2,4,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,2,NA,83,10,NA,NA,NA,5,1,2,NA,NA,NA,4,5,5,5,4,5,NA,NA,NA,5,1,7,NA,NA,NA,3,1,3,NA,NA,NA,1,1,4,1,2,3,4,1,3,5,2,1,1,3,2,4,6,1,2,1,"Some biased, leading questions",89.24,11.896,5.1,24.659,0,22.896,0,0,27.893,0,39.673,31.036,0,36.096,26.515,55.943,0,4.205,3.816,3.354,3.552,3.755,4.04,3.665,9.691,16.15,4.385,5.597,7.943,5.046,5.77,33.588,4,2,6,7,1,25,3,10,27,21,2,4,2,2,1,3,2,4,4,4,3,2,1,4,4,4,4,4,4,2,1,3,3,3,3,3,1,2,1,1,2,1,4,4,4,1,3,2,1,2,3,1,3,2,2,3,1,4,58,6,1,4,2,1,1961,2,1,4,1,6,6,2,7,2,22,1,5,1,11,6,2,2,3,2019-10-10T16:19:44Z,2019-10-10T16:29:49Z
1014033589,1.4636570113075,1,1,2,2,NA,1,NA,1,1,NA,NA,2,NA,NA,NA,1,NA,NA,2,NA,NA,NA,2,1,NA,NA,NA,NA,3,NA,2,NA,50,2,NA,NA,NA,7,7,7,NA,NA,NA,7,1,7,7,7,7,NA,NA,NA,7,7,7,NA,NA,NA,5,5,5,1,1,5,5,5,5,5,5,5,NA,NA,NA,NA,5,3,1,2,2,2,6,3,2,1,no,134.026,17.013,13.795,4.183,0,10.809,0,0,10.674,0,4.787,18.162,73.331,5.189,9.516,0,0,8.668,4.663,4.686,3.424,3.298,4.489,7.295,12.572,30.024,5.96,16.283,9.827,6.972,16.311,57.96,12,20,8,19,15,27,25,5,2,4,2,4,5,5,2,1,3,4,4,4,2,1,3,4,4,4,4,4,4,2,1,3,3,3,3,3,1,2,2,1,5,4,1,2,3,1,3,2,1,2,3,1,2,3,5,5,5,5,41,4,4,3,2,1,1978,2,1,3,3,8,1,3,4,7,5,2,3,4,11,5,2,3,3,2019-10-10T16:16:45Z,2019-10-10T16:29:52Z
1014574529,1.08290060709463,2,1,1,1,NA,NA,NA,2,1,2,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,2,NA,NA,3,NA,2,NA,NA,3,NA,NA,25,10,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,2,NA,NA,NA,1,1,1,3,1,3,1,1,1,1,5,5,3,4,4,NA,NA,NA,NA,1,4,1,3,2,2,3,1,2,1,There were no problems. I always enjoy taking YouGov surveys. I find them interesting and unbiased. I am completely candid and honest in my answers.,131.491,22.412,10.353,0,41.52,34.174,0,31.982,0,54.765,0,50.123,18.211,59.345,69.008,0,5.785,7.857,4.76,3.33,5.9,5.133,5.234,6.577,30.153,7.524,19.157,6.06,18.789,12.801,11.164,88.429,26,17,15,18,5,4,10,6,23,21,6,7,7,3,4,4,4,2,1,3,3,1,2,4,4,4,2,3,1,4,4,4,1,2,1,4,4,4,2,3,2,2,1,2,3,1,2,3,2,1,3,2,1,3,5,5,5,5,84,8,6,4,2,1,1935,2,1,4,1,5,6,1,1,1,12,1,2,1,10,6,2,4,8,2019-10-10T16:09:22Z,2019-10-10T16:29:56Z
1014420639,1.40616864325675,2,1,2,1,NA,NA,1,1,2,1,NA,NA,NA,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2,1,73,10,2,4,4,NA,NA,NA,NA,NA,NA,2,4,1,4,4,4,NA,NA,NA,NA,NA,NA,1,1,5,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,1,2,2,2,6,2,2,1,interesting,53.887,8.68,6.267,0,7.2,15.623,0,0,10.694,19.876,0,0,15.872,6.659,4.192,6.96,0,3.796,2.666,2.172,2.257,2.015,4.06,3.807,6.489,8.968,3.088,6.062,8.015,2.501,9.646,8.502,25,10,5,22,13,6,27,28,3,4,3,5,3,8,4,4,4,2,1,3,2,1,3,4,4,4,1,3,2,4,4,4,3,3,3,3,2,1,5,5,2,3,1,3,2,4,4,4,2,3,1,1,3,2,4,2,3,1,34,3,4,5,1,1,1985,2,3,5,1,1,11,2,6,2,6,1,3,1,1,2,1,1,1,2019-10-10T16:23:47Z,2019-10-10T16:29:57Z
1013327901,0.435068633456951,1,1,2,1,3,NA,NA,3,NA,NA,4,1,3,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,4,2,NA,75,6,NA,NA,NA,7,1,1,NA,NA,NA,1,7,2,5,4,5,NA,NA,NA,NA,NA,NA,4,4,4,4,2,3,4,2,2,2,3,1,1,4,4,NA,NA,NA,NA,2,3,1,3,2,2,3,1,2,1,"It was difficult to answer some questions since I didn't know if you were asking in reference to a full democracy, or in reference to our current system in the US. It would have helped if you had specified ""under the current US system..."" or ""if the US were a democracy...""",87.571,38.431,14.726,77.372,0,47.918,0,0,29.598,51.855,0,58.434,22.274,39.949,55.73,0,4.441,9.652,2.359,2.828,3.026,4.077,3.453,4.947,8.399,10.242,5.113,6.896,7.514,6.439,8.037,222.032,23,27,26,4,9,8,10,17,1,7,1,4,4,1,2,1,3,4,4,4,2,3,1,4,4,4,3,1,2,4,4,4,3,3,3,1,3,2,3,1,1,3,2,1,3,2,1,3,3,1,2,1,3,2,5,5,5,5,59,6,4,3,2,1,1960,2,1,3,3,1,7,2,7,6,13,1,3,1,11,5,2,3,6,2019-10-10T16:13:36Z,2019-10-10T16:29:59Z
1013311029,1.71334801217077,2,2,2,2,NA,3,3,4,4,2,2,1,NA,NA,NA,2,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,9,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,3,3,5,2,3,3,3,3,2,NA,NA,NA,2,2,2,2,2,1,1,3,2,2,3,2,2,1,I do not always recall my civics class from 50 years ago,68.025,14.214,5.496,0,17.249,0,18.874,0,19.141,0,11.691,26.692,22.252,25.808,0,3.58,0,6.029,3.865,4.078,2.695,4.093,3.427,5.333,9.902,8.47,5.867,10.745,20.742,3.104,10.606,24.874,6,16,5,12,4,3,17,2,8,7,5,3,5,4,4,4,4,2,1,3,4,4,4,3,1,2,4,4,4,2,3,1,3,3,3,3,1,2,5,1,2,5,1,2,3,1,2,3,4,4,4,1,2,3,2,3,1,4,64,6,3,3,2,1,1955,2,1,3,1,5,11,3,5,2,26,1,4,1,1,2,2,1,2,2019-10-10T16:21:03Z,2019-10-10T16:30:13Z
1014005597,0.916315192308995,1,2,1,1,NA,1,1,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,44,10,NA,NA,NA,1,2,1,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,5,1,2,NA,NA,NA,1,1,5,2,4,4,4,4,1,1,3,4,1,3,2,2,3,2,2,1,NA,43.351,4.202,2.656,26.386,0,0,20.454,7.881,0,13.453,0,22.59,0,14.797,46.382,29.498,0,5.414,1.447,0.75,1.822,2.005,1.952,1.501,2.318,8.083,2.921,3.707,4.092,3.546,4.065,1.474,21,8,2,4,19,10,6,11,3,5,6,6,6,1,2,3,1,4,4,4,4,4,4,1,2,3,1,2,3,4,4,4,2,1,1,4,4,4,5,3,4,4,4,4,4,3,2,1,1,3,2,3,1,2,1,3,4,2,22,2,7,3,2,1,1997,2,1,3,6,2,5,1,2,1,17,1,1,3,10,6,2,4,7,2019-10-10T16:24:25Z,2019-10-10T16:30:27Z
1012692437,0.367413131127903,2,2,2,2,NA,NA,3,NA,NA,3,NA,NA,NA,3,NA,2,NA,NA,NA,1,NA,NA,2,1,3,NA,NA,NA,NA,3,NA,1,50,10,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,3,5,2,NA,NA,NA,1,5,5,2,4,4,3,3,1,1,2,4,1,2,2,2,3,2,2,1,NA,115.954,14.963,10.523,0,15.066,0,32.247,0,41.586,0,46.888,52.141,0,53.482,45.829,52,0,8.975,17.76,5.915,5.193,6.526,5.185,5.551,12.961,17.34,13.624,7.577,10.96,8.518,13.704,5.444,10,16,28,19,3,12,6,26,20,21,4,4,7,4,4,4,4,3,2,1,4,4,4,1,2,3,4,4,4,2,1,3,3,3,3,2,1,3,1,1,2,1,4,4,4,3,2,1,3,1,2,2,3,1,1,2,4,3,58,6,6,5,2,1,1961,1,1,5,3,1,5,4,3,1,37,1,2,2,10,5,2,4,6,2019-10-10T16:14:13Z,2019-10-10T16:30:35Z
1014573491,1.03362580215831,1,2,2,2,NA,2,NA,3,NA,NA,NA,NA,2,3,NA,4,NA,NA,NA,NA,NA,3,3,NA,4,3,NA,NA,3,NA,NA,NA,74,10,NA,NA,NA,1,2,1,5,5,4,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,3,3,2,NA,NA,NA,1,3,4,1,1,4,2,1,1,1,3,1,1,2,2,2,3,1,2,1,NA,314.98,24.217,13.881,76.332,0,0,73.97,0,35.47,0,49.937,78.507,0,73.335,86.473,120.869,0,58.606,6.078,5.684,28.002,8.072,8.045,8.082,22.11,30.005,11.827,9.831,15.359,93.623,21.761,3.346,10,2,19,9,21,4,25,12,22,18,8,6,5,7,2,3,1,4,4,4,4,4,4,2,1,3,4,4,4,3,1,2,3,3,3,1,3,2,5,3,2,2,4,4,4,1,2,3,3,1,2,2,3,1,4,3,2,1,77,8,2,3,2,1,1942,2,1,3,3,5,97,3,5,2,48,1,5,1,1,4,1,1,1,2019-10-10T16:03:50Z,2019-10-10T16:30:36Z
1014060995,0.671632053293255,2,1,1,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,0,10,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,4,4,1,1,3,4,1,2,2,2,3,2,2,1,NA,122.27,15.384,6.261,0,24.624,21.385,0,17.285,0,55.704,0,60.913,29.415,29.147,0,102.467,0,11.502,3.994,4.087,16.359,13.496,8.148,4.077,14.804,13.786,5.702,4.669,13.159,9.885,5.913,2.938,14,10,6,26,9,12,2,16,24,23,2,7,1,8,4,4,4,1,2,3,1,3,2,4,4,4,3,2,1,4,4,4,1,2,1,4,4,4,4,4,2,5,1,2,3,1,3,2,4,4,4,2,1,3,2,3,1,4,64,6,6,3,2,1,1955,2,1,3,1,2,4,3,3,3,4,1,2,2,11,6,2,4,7,2019-10-10T16:18:15Z,2019-10-10T16:30:51Z
